citation,doi,doi_num,citations,date.of.entry,type,journal,year_pdf,year_issue,participants_count,group_identifier,evolution_word,culture_word,universal_word,ppt_age_absolute,ppt_age_m_sd,multi_study_paper,countries,countries_info_given,crosscultural,culture_ppt_n,older_ppt
NA,10.1037/dev0000883,NA,6,09.09.2022,research article,Developmental Psychology,NA,"2020, 2",715,yes,no,yes,no,"4, 5, 6, 7, 8, 9",NA,no,usa,yes,no,94,no
NA,10.1037/dev0000876,NA,12,09.09.2022,research article,Developmental Psychology,NA,"2020, 2",358,yes,no,yes,yes,10,NA,yes,"germany,usa",yes,no,358,yes
NA,10.1037/dev0000853,NA,0,09.09.2022,research article,Developmental Psychology,NA,"2020, 1",724,no,no,no,no,0,NA,yes,usa,no,no,163,no
NA,10.1037/dev0000858,NA,10,09.09.2022,research article,Developmental Psychology,NA,"2020, 1",227,yes,no,yes,no,0,NA,yes,usa,yes,no,128,no
NA,10.1037/dev0000825,NA,6,09.09.2022,research article,Developmental Psychology,NA,"2020, 1",507,no,no,no,no,"2, 3, 4, 5",NA,no,usa,yes,no,73,no
NA,10.1037/dev0000845,NA,5,09.09.2022,research article,Developmental Psychology,NA,"2020, 1",205,yes,no,no,yes,"1, 2",NA,no,italy,yes,no,80,no
NA,10.1037/dev0000844,NA,3,09.09.2022,research article,Developmental Psychology,NA,"2020, 1",243,no,no,no,no,"3, 4, 5, 6, 7, 8",NA,no,usa,no,no,60,no
NA,10.1037/dev0000847,NA,2,09.09.2022,research article,Developmental Psychology,NA,"2020, 1",326,yes,no,no,no,"4, 5, 6, 7, 8, 9, 10",NA,yes,usa,yes,no,195,yes
NA,10.1037/dev0000840,NA,1,09.09.2022,research article,Developmental Psychology,NA,"2020, 1",131,no,no,no,no,"4, 5, 6, 7, 8, 9",NA,yes,usa,no,no,270,no
NA,10.1037/dev0000854,NA,5,09.09.2022,research article,Developmental Psychology,NA,"2020, 1",354,yes,no,yes,yes,"9, 10",NA,no,"china,south korea",yes,yes,"14, 15",yes
NA,10.1037/dev0000855,NA,4,09.09.2022,research article,Developmental Psychology,NA,"2020, 1",433,yes,no,yes,no,7,NA,yes,china,yes,no,252,no
NA,10.1037/dev0000846,NA,15,09.09.2022,research article,Developmental Psychology,NA,"2020, 1",444,yes,yes,yes,yes,"5, 6, 9, 10",NA,no,china,yes,yes,"42, 55",yes
NA,10.1037/dev0000850,NA,9,09.09.2022,research article,Developmental Psychology,NA,"2020, 1",215,yes,yes,no,no,5,NA,no,norway,yes,no,48497,no
NA,10.1037/dev0000823,NA,0,09.09.2022,research article,Developmental Psychology,NA,"2019, 12",203,no,no,no,no,0,NA,no,usa,no,no,64,no
NA,10.1037/dev0000833,NA,4,09.09.2022,research article,Developmental Psychology,NA,"2019, 12",182,no,no,no,no,"5, 6, 7",NA,yes,canada,yes,no,290,no
NA,10.1037/dev0000822,NA,6,09.09.2022,research article,Developmental Psychology,NA,"2019, 12",348,no,no,yes,no,"1, 2",NA,no,usa,no,no,48,no
NA,10.1037/dev0000824,NA,6,09.09.2022,research article,Developmental Psychology,NA,"2019, 12",249,no,no,no,no,"0,1,2,3,4,5,6,7,8,9,10",NA,no,usa,yes,no,1364,yes
NA,10.1037/dev0000828,NA,12,09.09.2022,research article,Developmental Psychology,NA,"2019, 12",683,no,no,no,no,"3, 8",NA,no,usa,yes,no,106,no
NA,10.1037/dev0000817,NA,7,09.09.2022,research article,Developmental Psychology,NA,"2019, 12",323,no,no,no,no,10,NA,no,usa,yes,no,8421,yes
NA,10.1037/dev0000831,NA,2,09.09.2022,research article,Developmental Psychology,NA,"2019, 12",361,no,no,no,no,"0, 7, 10",NA,no,uk,yes,no,514,yes
NA,10.1037/dev0000843,NA,9,09.09.2022,research article,Developmental Psychology,NA,"2019, 12",336,yes,no,no,yes,NA,"5.2, 1.2; 7.8, 1.2",no,ghana,yes,no,2421,no
NA,10.1037/dev0000839,NA,3,09.09.2022,research article,Developmental Psychology,NA,"2019, 12",340,yes,no,yes,yes,"3, 4, 5",NA,yes,"china,usa",yes,yes,"124, 90",no
NA,10.1037/dev0000832,NA,7,09.09.2022,research article,Developmental Psychology,NA,"2019, 12",315,yes,yes,yes,yes,"3, 4, 5, 6, 7, 8",NA,no,"germany,namibia",yes,yes,"51, 35, 39",no
NA,10.1037/dev0000804,NA,4,09.09.2022,research article,Developmental Psychology,NA,"2019, 11",276,yes,no,no,yes,"1, 2, 3",NA,no,turkey,yes,no,32,no
NA,10.1037/dev0000819,NA,7,09.09.2022,research article,Developmental Psychology,NA,"2019, 11",323,yes,no,no,yes,NA,8.5; 10.6,no,china,yes,no,57,no
NA,10.1037/dev0000787,NA,6,09.09.2022,research article,Developmental Psychology,NA,"2019, 11",1969,no,no,yes,yes,"5, 6, 7",NA,no,"argentina,germany,kenya,namibia,",yes,yes,"38, 40, 46, 28",no
NA,10.1037/dev0000813,NA,8,09.09.2022,research article,Developmental Psychology,NA,"2019, 11",327,no,yes,yes,yes,"4, 5, 6, 7, 8",NA,no,usa,yes,no,83,no
NA,10.1037/dev0000811,NA,6,09.09.2022,research article,Developmental Psychology,NA,"2019, 11",438,yes,no,yes,no,NA,10.859999999999999,no,usa,yes,no,471,yes
NA,10.1037/dev0000807,NA,11,09.09.2022,research article,Developmental Psychology,NA,"2019, 11",363,no,no,yes,no,"4, 6",NA,no,germany,yes,no,72,no
NA,10.1037/dev0000796,NA,23,09.09.2022,research article,Developmental Psychology,NA,"2019, 11",218,no,no,no,no,NA,"7.30, 0.47; 8.33, 0.48; 9.37, 0.53; 9.91, 0.53",no,germany,yes,no,2014,no
NA,10.1037/dev0000792,NA,16,09.09.2022,research article,Developmental Psychology,NA,"2019, 11",528,no,no,yes,no,"3, 4, 5, 6",NA,no,usa,yes,no,248,no
NA,10.1037/dev0000798,NA,13,09.09.2022,research article,Developmental Psychology,NA,"2019, 11",486,no,no,no,no,NA,"10.91, 0.87",no,belgium,yes,no,157,yes
NA,10.1037/dev0000795,NA,16,09.09.2022,research article,Developmental Psychology,NA,"2019, 11",242,no,no,yes,no,NA,"3.7, 0.26",no,usa,yes,no,292,no
NA,10.1037/dev0000799,NA,2,09.09.2022,research article,Developmental Psychology,NA,"2019, 11",507,no,no,yes,no,"6, 8, 9",NA,no,israel,yes,no,856,no
NA,10.1037/dev0000803,NA,0,09.09.2022,research article,Developmental Psychology,NA,"2019, 11",400,no,no,no,no,"3, 4, 5, 6, 7, 8, 9, 10",NA,no,usa,no,no,97,no
NA,10.1037/dev0000812,NA,7,09.09.2022,research article,Developmental Psychology,NA,"2019, 11",271,no,no,yes,no,NA,"9.34, 0.07",no,usa,yes,no,366,yes
NA,10.1037/dev0000810,NA,17,09.09.2022,research article,Developmental Psychology,NA,"2019, 11",280,yes,no,no,no,"9, 10",NA,no,usa,yes,yes,"35, 47",yes
NA,10.1037/dev0000762,NA,6,11.09.2022,research article,Developmental Psychology,NA,"2019, 10",239,no,no,no,no,"0, 1",NA,no,uk,no,no,39,no
NA,10.1037/dev0000779,NA,5,NA,research article,Developmental Psychology,NA,"2019, 10",488,no,yes,no,no,"2, 3, 4",NA,no,france,yes,no,71,no
NA,10.1037/dev0000778,NA,7,NA,research article,Developmental Psychology,NA,"2019, 10",251,no,no,no,no,"5, 7, 10",NA,yes,uk,yes,no,180,no
NA,10.1037/dev0000777,NA,8,NA,research article,Developmental Psychology,NA,"2019, 10",201,no,no,no,no,"4, 5",NA,yes,usa,yes,no,79,no
NA,10.1037/dev0000776,NA,15,NA,research article,Developmental Psychology,NA,"2019, 10",162,no,no,no,yes,NA,"7.60, 0.42; 9.6, 0.42",no,switzerland,no,no,325,yes
NA,10.1037/dev0000788,NA,11,NA,research article,Developmental Psychology,NA,"2019, 10",333,no,no,no,no,"6, 7, 8, 9, 10",NA,no,usa,yes,no,97,no
NA,10.1037/dev0000781,NA,1,NA,research article,Developmental Psychology,NA,"2019, 10",142,yes,no,no,no,"3, 4, 5",NA,no,china,yes,no,94,no
NA,10.1037/dev0000775,NA,1,NA,research article,Developmental Psychology,NA,"2019, 10",400,no,no,no,no,NA,"3.15, 0.27; 5.57, 0.77",no,canada,yes,no,770,no
NA,10.1037/dev0000790,NA,8,NA,research article,Developmental Psychology,NA,"2019, 10",189,no,no,no,no,"6, 7, 8,9,10",NA,no,china,no,no,1249,yes
NA,10.1037/dev0000696,NA,19,11.09.2022,research article,Developmental Psychology,NA,"2019, 9",827,yes,no,yes,yes,0,NA,no,"cameroon,italy",yes,yes,"20, 20, 20",no
NA,10.1037/dev0000684,NA,8,11.09.2022,research article,Developmental Psychology,NA,"2019, 9",328,no,no,yes,no,"4, 5, 6, 7, 8",NA,no,usa,yes,no,78,no
NA,10.1037/dev0000687,NA,9,11.09.2022,research article,Developmental Psychology,NA,"2019, 9",185,no,no,no,no,"8, 9, 10",NA,no,usa,yes,no,21,yes
NA,10.1037/dev0000738,NA,12,11.09.2022,research article,Developmental Psychology,NA,"2019, 8",235,no,no,no,no,"0, 1",NA,no,usa,no,no,44,no
NA,10.1037/dev0000745,NA,4,11.09.2022,research article,Developmental Psychology,NA,"2019, 8",344,no,no,yes,yes,"0, 1",NA,no,usa,yes,no,132,no
NA,10.1037/dev0000769,NA,9,11.09.2022,research article,Developmental Psychology,NA,"2019, 8",211,no,no,no,no,"4, 5",NA,no,usa,yes,no,51,no
NA,10.1037/dev0000757,NA,4,11.09.2022,research article,Developmental Psychology,NA,"2019, 8",221,no,no,no,no,"5, 6, 9, 10",NA,no,uk,yes,no,60,no
NA,10.1037/dev0000756,NA,2,11.09.2022,research article,Developmental Psychology,NA,"2019, 8",609,no,no,yes,no,"4, 5, 6, 7, 8, 9, 10",NA,no,uk,yes,no,87,yes
NA,10.1037/dev0000750,NA,17,11.09.2022,research article,Developmental Psychology,NA,"2019, 8",678,yes,no,no,no,"0, 1, 2, 3, 4, 5",NA,no,canada,yes,yes,"156, 136",no
NA,10.1037/dev0000754,NA,14,11.09.2022,research article,Developmental Psychology,NA,"2019, 8",121,no,no,no,no,"3, 4, 5",NA,no,usa,no,no,56,no
NA,10.1037/dev0000749,NA,11,11.09.2022,research article,Developmental Psychology,NA,"2019, 8",392,no,no,yes,no,"4, 5",NA,yes,usa,yes,no,140,no
NA,10.1037/dev0000747,NA,16,11.09.2022,research article,Developmental Psychology,NA,"2019, 8",192,no,yes,yes,no,"5, 6, 7, 8, 9, 10",NA,no,australia,no,no,76,yes
NA,10.1037/dev0000759,NA,2,11.09.2022,research article,Developmental Psychology,NA,"2019, 8",300,no,no,no,no,"3, 4, 5",NA,yes,canada,no,no,240,no
NA,10.1037/dev0000737,NA,4,11.09.2022,research article,Developmental Psychology,NA,"2019, 7",422,yes,no,no,yes,0,NA,no,france,no,no,70,no
NA,10.1037/dev0000736,NA,7,11.09.2022,research article,Developmental Psychology,NA,"2019, 7",228,no,no,no,no,"0, 1",NA,no,uk,yes,no,162,no
NA,10.1037/dev0000729,NA,2,11.09.2022,research article,Developmental Psychology,NA,"2019, 7",319,no,no,no,no,"5, 6, 7",NA,yes,china,yes,no,123,no
NA,10.1037/dev0000725,NA,1,11.09.2022,research article,Developmental Psychology,NA,"2019, 7",296,yes,no,yes,no,"5, 7",NA,no,japan,yes,no,64,no
NA,10.1037/dev0000739,NA,7,11.09.2022,research article,Developmental Psychology,NA,"2019, 7",281,no,no,no,no,NA,"8.02, 0.91",no,usa,yes,no,317,no
NA,10.1037/dev0000734,NA,14,11.09.2022,research article,Developmental Psychology,NA,"2019, 7",625,no,yes,no,no,"3, 4, 5, 6, 7, 8, 9, 10",NA,yes,usa,yes,no,317,yes
NA,10.1037/dev0000733,NA,20,11.09.2022,research article,Developmental Psychology,NA,"2019, 7",337,no,yes,no,no,"2, 3",NA,no,uk,yes,no,107,no
NA,10.1037/dev0000721,NA,10,11.09.2022,research article,Developmental Psychology,NA,"2019, 7",309,no,no,yes,no,"9, 10",NA,no,netherlands,yes,no,87,yes
NA,10.1037/dev0000730,NA,12,11.09.2022,research article,Developmental Psychology,NA,"2019, 7",283,yes,no,yes,no,"4, 7, 10",NA,no,china,yes,no,110,yes
NA,10.1037/dev0000735,NA,8,11.09.2022,research article,Developmental Psychology,NA,"2019, 7",151,no,no,no,no,"3, 4, 5, 6",NA,no,usa,yes,no,92,no
NA,10.1037/dev0000720,NA,10,11.09.2022,research article,Developmental Psychology,NA,"2019, 7",401,yes,no,no,no,"0, 1, 2, 3, 4, 5",NA,no,usa,yes,no,1097,no
NA,10.1037/dev0000723,NA,4,11.09.2022,research article,Developmental Psychology,NA,"2019, 7",202,no,no,yes,no,"3, 4, 5, 6",NA,no,usa,yes,no,50,no
NA,10.1037/dev0000702,NA,12,11.09.2022,research article,Developmental Psychology,NA,"2019, 6",451,yes,no,no,no,"2, 3, 4, 5",NA,no,netherlands,yes,no,471,no
NA,10.1037/dev0000711,NA,16,11.09.2022,research article,Developmental Psychology,NA,"2019, 6",370,no,no,yes,no,1,NA,yes,usa,yes,no,336,no
NA,10.1037/dev0000718,NA,10,11.09.2022,research article,Developmental Psychology,NA,"2019, 6",0,yes,no,no,no,"3, 4, 5, 6, 7, 8, 9",NA,no,usa,yes,no,160,no
NA,10.1037/dev0000701,NA,10,11.09.2022,research article,Developmental Psychology,NA,"2019, 6",654,no,no,yes,no,"0, 1, 4, 6, 7, 8",NA,no,usa,yes,no,561,no
NA,10.1037/dev0000703,NA,3,11.09.2022,research article,Developmental Psychology,NA,"2019, 6",150,no,no,no,no,2,NA,no,usa,no,no,127,no
NA,10.1037/dev0000707,NA,22,11.09.2022,research article,Developmental Psychology,NA,"2019, 6",329,no,no,no,no,"0, 1",NA,no,usa,yes,no,201,no
NA,10.1037/dev0000714,NA,14,11.09.2022,research article,Developmental Psychology,NA,"2019, 6",334,yes,yes,no,yes,"1, 3, 4, 6",NA,no,canada,yes,no,424,no
NA,10.1037/dev0000717,NA,6,11.09.2022,research article,Developmental Psychology,NA,"2019, 6",218,no,yes,no,no,NA,"4.60, 0.44; 5.60, 0.44; 6.60, 0.44",no,usa,yes,no,243,no
NA,10.1037/dev0000713,NA,5,11.09.2022,research article,Developmental Psychology,NA,"2019, 6",175,yes,no,yes,yes,"6, 7, 8, 9, 10",NA,no,brazil,yes,yes,"79, 222",yes
NA,10.1037/dev0000715,NA,12,11.09.2022,research article,Developmental Psychology,NA,"2019, 6",160,no,no,no,yes,not provided,NA,no,usa,no,no,7024,no
NA,10.1037/dev0000712,NA,16,11.09.2022,research article,Developmental Psychology,NA,"2019, 6",465,no,no,no,no,"6, 7",NA,no,germany,yes,no,36,no
NA,10.1037/dev0000716,NA,8,11.09.2022,research article,Developmental Psychology,NA,"2019, 6",332,no,no,no,no,"6, 7, 8, 9, 10",NA,no,usa,yes,no,126,yes
NA,10.1037/dev0000683,NA,3,11.09.2022,research article,Developmental Psychology,NA,"2019, 5",506,no,no,no,no,0,NA,yes,usa,no,no,47,no
NA,10.1037/dev0000676,NA,2,11.09.2022,research article,Developmental Psychology,NA,"2019, 5",522,no,yes,no,no,"1, 2",NA,no,usa,yes,no,29,no
NA,10.1037/dev0000693,NA,14,11.09.2022,research article,Developmental Psychology,NA,"2019, 5",187,no,no,no,no,"4, 5, 6",NA,yes,usa,yes,no,145,no
NA,10.1037/dev0000692,NA,13,11.09.2022,research article,Developmental Psychology,NA,"2019, 5",254,no,no,no,no,"7, 8, 9, 10",NA,yes,uk,yes,no,63,no
NA,10.1037/dev0000697,NA,7,11.09.2022,research article,Developmental Psychology,NA,"2019, 5",553,no,no,no,no,"3, 4, 5, 6",NA,yes,usa,yes,no,179,no
NA,10.1037/dev0000695,NA,13,11.09.2022,research article,Developmental Psychology,NA,"2019, 5",393,yes,no,no,no,NA,"7.95, 0.58; 8.28, 0.54; 8.60, 0.61; 8.90, 0.59; 9.28, 0.55; 9.62, 0.55; 9.93, 0.72",no,germany,yes,no,542,no
NA,10.1037/dev0000689,NA,20,11.09.2022,research article,Developmental Psychology,NA,"2019, 5",251,no,yes,yes,no,0,NA,no,usa,no,no,140,no
NA,10.1037/dev0000680,NA,14,11.09.2022,research article,Developmental Psychology,NA,"2019, 5",462,no,no,no,no,"7, 8, 9, 10",NA,no,usa,yes,no,128,yes
NA,10.1037/dev0000671,NA,8,11.09.2022,research article,Developmental Psychology,NA,"2019, 5",89,yes,no,yes,yes,"7, 10",NA,yes,"india,usa",yes,yes,"120, 104",no
NA,10.1037/dev0000681,NA,7,11.09.2022,research article,Developmental Psychology,NA,"2019, 5",1115,yes,no,yes,yes,"5, 6, 7, 8, 9",NA,no,usa,yes,no,210,no
NA,10.1037/dev0000660,NA,18,11.09.2022,research article,Developmental Psychology,NA,"2019, 4",487,no,no,yes,no,"0, 1, 2, 10",NA,no,usa,yes,no,102,no
NA,10.1037/dev0000658,NA,22,11.09.2022,research article,Developmental Psychology,NA,"2019, 4",495,yes,no,yes,no,"4, 5, 6, 7",NA,no,chile,yes,no,180,no
NA,10.1037/dev0000669,NA,8,11.09.2022,research article,Developmental Psychology,NA,"2019, 4",230,yes,no,no,no,"3, 4, 5, 6",NA,no,singapore,yes,no,89,no
NA,10.1037/dev0000667,NA,9,11.09.2022,research article,Developmental Psychology,NA,"2019, 4",230,no,yes,yes,no,"4, 5, 7, 8",NA,no,australia,yes,no,145,no
NA,10.1037/dev0000661,NA,9,11.09.2022,research article,Developmental Psychology,NA,"2019, 4",246,no,no,no,no,"5, 6, 7",NA,yes,canada,yes,no,300,no
NA,10.1037/dev0000663,NA,4,11.09.2022,research article,Developmental Psychology,NA,"2019, 4",674,yes,no,no,yes,"3, 4, 5",NA,yes,"greece,usa",yes,yes,"60, 60",no
NA,10.1037/dev0000665,NA,13,11.09.2022,research article,Developmental Psychology,NA,"2019, 4",202,no,no,no,no,"6, 7, 8, 9, 10",NA,no,germany,yes,no,38,yes
NA,10.1037/dev0000668,NA,8,11.09.2022,research article,Developmental Psychology,NA,"2019, 4",212,no,no,no,no,"8, 9, 10",NA,no,germany,no,no,82,yes
NA,10.1037/dev0000664,NA,37,11.09.2022,research article,Developmental Psychology,NA,"2019, 4",840,yes,no,no,no,"5, 6, 7, 8",NA,no,usa,yes,no,6040,no
NA,10.1037/dev0000678,NA,4,11.09.2022,research article,Developmental Psychology,NA,"2019, 4",376,no,no,no,no,"4, 5, 6",NA,yes,japan,yes,no,112,no
NA,10.1037/dev0000657,NA,26,11.09.2022,research article,Developmental Psychology,NA,"2019, 4",365,no,yes,yes,no,"3, 4, 5",NA,yes,usa,yes,no,192,no
NA,10.1037/dev0000659,NA,12,11.09.2022,research article,Developmental Psychology,NA,"2019, 4",770,yes,no,yes,no,"5, 6",NA,yes,canada,yes,yes,148,no
NA,10.1037/dev0000666,NA,3,11.09.2022,research article,Developmental Psychology,NA,"2019, 4",110,no,no,no,no,"4, 5",NA,no,canada,yes,no,99,no
NA,10.1037/dev0000673,NA,7,11.09.2022,research article,Developmental Psychology,NA,"2019, 4",779,yes,no,yes,no,"5, 6, 7, 8, 9, 10",NA,no,poland,yes,no,586,yes
NA,10.1037/dev0000638,NA,10,11.09.2022,research article,Developmental Psychology,NA,"2019, 4",381,yes,no,yes,no,10,NA,no,usa,yes,no,28,yes
NA,10.1037/dev0000670,NA,11,11.09.2022,research article,Developmental Psychology,NA,"2019, 4",162,yes,no,yes,yes,"3, 4, 5, 6, 7, 8, 9, 10",NA,no,"singapore,usa",yes,yes,"40, 52, 37",yes
NA,10.1037/dev0000672,NA,20,11.09.2022,research article,Developmental Psychology,NA,"2019, 4",968,yes,no,yes,yes,"3, 4, 5, 6, 7, 8, 9",NA,no,"australia,vanuatu,south africa",yes,yes,"102, 190, 126",no
NA,10.1037/dev0000655,NA,42,11.09.2022,research article,Developmental Psychology,NA,"2019, 4",491,no,yes,yes,yes,NA,"10.40, 0.74",no,"china,colombia,Italy,jordan,kenya,philippines,sweden,thailand,usa",yes,yes,"103, 101, 205, 113, 99, 107, 123, 110,  284",yes
NA,10.1037/dev0000572,NA,20,11.09.2022,research article,Developmental Psychology,NA,"2019, 3",257,yes,no,yes,no,10,NA,no,usa,yes,no,175,yes
NA,10.1037/dev0000550,NA,24,11.09.2022,research article,Developmental Psychology,NA,"2019, 3",616,yes,no,no,no,"8, 9, 10",NA,no,usa,yes,no,114,yes
NA,10.1037/dev0000549,NA,16,11.09.2022,research article,Developmental Psychology,NA,"2019, 3",143,yes,no,no,yes,"4, 5, 6, 7, 8",NA,no,canada,yes,no,333,no
NA,10.1037/dev0000551,NA,35,11.09.2022,research article,Developmental Psychology,NA,"2019, 3",151,yes,yes,no,no,10,NA,no,usa,yes,no,350,yes
NA,10.1037/dev0000654,NA,6,11.09.2022,research article,Developmental Psychology,NA,"2019, 3",227,no,no,yes,no,"3, 4",NA,no,canada,yes,no,48,no
NA,10.1037/dev0000652,NA,0,11.09.2022,research article,Developmental Psychology,NA,"2019, 3",305,no,no,no,no,"4, 5",NA,yes,usa,yes,no,32,no
NA,10.1037/dev0000651,NA,9,11.09.2022,research article,Developmental Psychology,NA,"2019, 3",514,yes,no,no,no,"0, 2, 5, 6",NA,no,usa,yes,no,3000,no
NA,10.1037/dev0000649,NA,23,11.09.2022,research article,Developmental Psychology,NA,"2019, 3",339,no,no,no,no,NA,"7.30, 5.28; 8.30, 5.02; 9.37, 5.48",no,usa,no,no,312,no
NA,10.1037/dev0000609,NA,5,11.09.2022,research article,Developmental Psychology,NA,"2019, 2",166,no,no,no,no,"1, 2, 4",NA,no,uk,no,no,146,no
NA,10.1037/dev0000604,NA,20,11.09.2022,research article,Developmental Psychology,NA,"2019, 2",269,no,no,no,no,"5, 6",NA,no,spain,yes,no,44,no
NA,10.1037/dev0000637,NA,7,11.09.2022,research article,Developmental Psychology,NA,"2019, 2",166,no,yes,yes,no,"4, 5, 6, 7, 8",NA,no,canada,yes,no,64,no
NA,10.1037/dev0000635,NA,7,11.09.2022,research article,Developmental Psychology,NA,"2019, 2",149,no,no,no,no,"3, 4, 5, 6, 7, 8, 9, 10",NA,no,usa,yes,no,96,yes
NA,10.1037/dev0000642,NA,11,11.09.2022,research article,Developmental Psychology,NA,"2019, 2",470,no,yes,yes,no,"3, 4, 5",NA,yes,usa,no,no,205,no
NA,10.1037/dev0000643,NA,13,11.09.2022,research article,Developmental Psychology,NA,"2019, 2",897,no,no,yes,no,"4, 5, 7, 8",NA,yes,usa,yes,no,172,no
NA,10.1037/dev0000645,NA,16,11.09.2022,research article,Developmental Psychology,NA,"2019, 2",209,no,no,no,no,"5, 7",NA,yes,usa,yes,no,180,no
NA,10.1037/dev0000639,NA,20,11.09.2022,research article,Developmental Psychology,NA,"2019, 2",287,no,no,no,no,"4, 5",NA,no,germany,yes,no,144,no
NA,10.1037/dev0000636,NA,2,11.09.2022,research article,Developmental Psychology,NA,"2019, 2",727,no,no,yes,no,NA,"10.04, 0.43",no,usa,yes,no,218,yes
NA,10.1037/dev0000648,NA,18,11.09.2022,research article,Developmental Psychology,NA,"2019, 2",296,yes,no,no,no,"9, 10",NA,no,usa,yes,no,44,yes
NA,10.1037/dev0000641,NA,10,11.09.2022,research article,Developmental Psychology,NA,"2019, 2",447,yes,no,yes,no,10,NA,no,sweden,yes,no,30,yes
NA,10.1037/dev0000621,NA,8,11.09.2022,research article,Developmental Psychology,NA,"2019, 2",296,no,no,no,yes,"5, 6, 7, 8",NA,no,usa,yes,no,8941,no
NA,10.1037/dev0000610,NA,8,11.09.2022,research article,Developmental Psychology,NA,"2019, 1",233,yes,no,no,no,0,NA,yes,usa,no,no,80,no
NA,10.1037/dev0000617,NA,5,11.09.2022,research article,Developmental Psychology,NA,"2019, 1",400,no,no,yes,yes,"1, 2, 3",NA,yes,"switzerland,usa",yes,yes,"44, 60",no
NA,10.1037/dev0000626,NA,18,11.09.2022,research article,Developmental Psychology,NA,"2019, 1",764,yes,no,yes,no,"3, 4, 5, 6, 7, 8",NA,no,"afghanistan,bolivia,ethiopia,uganda,vietnam",yes,yes,"2629, 480, 682, 504, 675",no
NA,10.1037/dev0000627,NA,4,11.09.2022,research article,Developmental Psychology,NA,"2019, 1",465,yes,no,yes,yes,"3, 5",NA,no,japan,yes,no,612,no
NA,10.1037/dev0000619,NA,12,11.09.2022,research article,Developmental Psychology,NA,"2019, 1",117,no,no,no,no,3,NA,no,usa,no,no,117,no
NA,10.1037/dev0000618,NA,4,11.09.2022,research article,Developmental Psychology,NA,"2019, 1",202,no,no,yes,no,"4, 5, 7, 8",NA,yes,usa,yes,no,110,no
NA,10.1037/dev0000632,NA,15,11.09.2022,research article,Developmental Psychology,NA,"2019, 1",195,no,no,no,no,"3, 5",NA,no,germany,yes,no,192,no
NA,10.1037/dev0000620,NA,9,11.09.2022,research article,Developmental Psychology,NA,"2019, 1",301,yes,yes,yes,yes,"4, 5, 7, 8, 10",NA,yes,"israel,taiwan",yes,yes,"110, 224",yes
NA,10.1037/dev0000628,NA,49,11.09.2022,research article,Developmental Psychology,NA,"2019, 1",129,no,no,no,no,1,NA,no,usa,no,no,40,no
NA,10.1037/dev0000623,NA,13,11.09.2022,research article,Developmental Psychology,NA,"2019, 1",1050,no,no,yes,no,"3, 4, 5, 6",NA,no,usa,yes,no,176,no
